bill/InvoiceId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,product/ProductName,lineItem/UsageType,lineItem/Operation,product/region,lineItem/ResourceId,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-east-1,amazons3-res-8,76.39,1.1664,1.3291
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,eu-west-1,amazons3-res-12,39.42,4.5903,4.4089
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazonec2-res-17,63.72,1.3747,3.7121
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,eu-west-1,amazonvpc-res-13,37.16,3.2701,4.179
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-east-1,amazonvpc-res-17,41.18,4.088,1.7317
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,us-west-2,awsdatatransfer-res-6,23.77,2.5776,1.4112
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-west-2,amazons3-res-20,72.01,0.6005,1.1594
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-16,48.42,2.958,3.2398
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Tax,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,4.7,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Credit,2026-07-14T00:00:00Z,2026-07-14T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,-1.11,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,eu-west-1,amazons3-res-17,4.88,2.8656,0.289
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-19,64.12,4.3938,3.6426
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-west-2,amazonrds-res-20,99.28,4.3378,0.8611
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-22,51.57,0.8469,3.4311
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,us-west-2,awsdatatransfer-res-13,14.09,0.0926,2.6183
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,eu-west-1,amazonvpc-res-4,18.56,4.509,3.0031
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-west-2,amazonvpc-res-22,13.9,3.0213,4.1393
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-2,70.07,2.1505,4.6927
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-24,90.88,4.1876,2.8848
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,us-west-2,awsdatatransfer-res-25,24.02,4.2967,1.4235
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-east-1,amazonvpc-res-1,71.21,3.9492,2.8942
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t3.micro,RunInstances,eu-west-1,amazonec2-res-7,69.09,1.5863,1.8177
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-18,42.93,1.8346,1.385
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-18,78.6,2.4175,1.8574
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-west-2,amazonvpc-res-19,35.09,3.5304,3.6816
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-23,94.98,0.5104,2.5466
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-west-2,amazonrds-res-21,1.52,0.4645,0.7352
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-east-1,amazonvpc-res-9,22.96,0.4094,0.1984
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-20,6.69,3.8703,0.8846
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-east-1,awsdatatransfer-res-22,93.15,2.5956,0.9818
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,eu-west-1,amazonvpc-res-2,36.61,3.2785,4.8785
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazonec2-res-22,40.12,2.9345,2.5935
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazoncloudfront-res-10,72.89,2.8,2.9188
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-7,46.02,2.0257,0.0332
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,eu-west-1,amazons3-res-3,50.81,1.7064,0.5939
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,eu-west-1,amazonvpc-res-15,96.64,2.8202,3.8521
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-1,48.72,1.2965,1.9195
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-west-2,amazons3-res-12,52.13,0.0585,4.1626
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-22,75.13,1.7165,2.7772
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-7,89.54,1.3527,4.7361
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazoncloudfront-res-7,24.25,1.2179,1.3344
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,eu-west-1,amazons3-res-12,16.44,0.5424,4.6017
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazoncloudfront-res-2,84.95,1.8623,1.5839
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-east-1,amazonvpc-res-25,91.68,1.4085,1.1182
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,eu-west-1,amazonvpc-res-14,48.35,2.7084,2.5174
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,us-east-1,awsdatatransfer-res-23,52.3,1.5851,0.052
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazoncloudfront-res-4,33.22,3.0678,1.3059
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-west-2,amazonvpc-res-16,95.89,1.7221,0.9277
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-25,37.86,4.2731,1.4054
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-east-1,amazons3-res-24,27.72,1.1867,2.1668
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Tax,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,4.43,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Credit,2026-07-15T00:00:00Z,2026-07-15T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,-0.86,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-6,42.73,2.7241,17.8697
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-9,56.65,11.374,7.9921
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-9,48.18,12.612,9.0191
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-west-2,amazonrds-res-18,56.19,16.2079,6.909
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-20,20.7,11.5349,12.9967
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-22,51.53,15.5039,8.9607
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage.gp3,RunInstances,us-west-2,amazonec2-res-21,95.7,17.3704,12.826
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-east-1,amazonrds-res-3,17.04,4.5952,6.3649
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-west-2,amazonrds-res-15,78.32,18.7778,14.968
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-east-1,amazonvpc-res-6,85.57,2.5358,4.7232
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-east-1,amazonrds-res-13,11.2,1.3133,17.5787
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-west-2,amazonvpc-res-17,76.73,1.7017,5.2785
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-west-2,amazons3-res-8,25.49,5.7121,12.5446
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-east-1,amazons3-res-22,36.33,18.3088,17.2903
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-east-1,awsdatatransfer-res-23,54.39,11.833,9.1526
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-16,54.43,16.102,8.8595
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-east-1,amazonrds-res-10,2.05,10.4854,15.1755
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-18,1.82,18.4449,18.9413
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-west-2,awsdatatransfer-res-10,60.1,15.9435,10.9823
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-8,17.16,14.7529,7.8189
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,us-east-1,awsdatatransfer-res-14,62.91,10.3515,16.0072
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,eu-west-1,amazonvpc-res-24,53.66,5.4057,3.7925
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m5.large,RunInstances,us-west-2,amazonec2-res-4,64.05,12.3699,5.4718
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-west-2,amazonvpc-res-1,16.06,19.3955,0.4817
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazonec2-res-23,44.4,0.2038,1.8403
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage.gp3,RunInstances,us-west-2,amazonec2-res-14,31.85,15.9973,19.9594
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,us-east-1,awsdatatransfer-res-25,95.21,1.1585,15.522
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage.gp3,RunInstances,us-east-1,amazonec2-res-9,81.91,16.5719,2.4744
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-8,74.02,0.7089,9.2383
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m5.large,RunInstances,us-west-2,amazonec2-res-22,96.16,18.7269,3.2059
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-16,64.21,4.0065,17.7549
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-21,43.98,0.3408,15.896
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-east-1,amazonvpc-res-1,96.91,11.6383,13.8274
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-8,16.61,1.8644,12.3882
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-21,16.24,10.7456,2.1835
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-21,75.91,16.1183,8.7968
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-west-2,amazons3-res-24,14.34,17.9773,9.7266
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-east-1,awsdatatransfer-res-19,19.48,6.9794,14.6588
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-5,45.49,16.3956,10.8505
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-6,88.41,12.4099,7.3069
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Tax,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,6.58,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Credit,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,-1.3,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-17T00:00:00Z,2026-07-17T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage.gp3,RunInstances,eu-west-1,amazonec2-res-22,50.26,2.7618,3.0691
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-17T00:00:00Z,2026-07-17T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-east-1,amazonrds-res-4,52.8,0.3427,4.1776
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-17T00:00:00Z,2026-07-17T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-east-1,amazons3-res-4,49.05,0.5028,2.8594
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-17T00:00:00Z,2026-07-17T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-east-1,awsdatatransfer-res-12,22.85,3.592,0.0753
